reaction_type,example,rxn_smiles_clean,reactants_smiles,products_smiles,conditions,row_num,success,elapsed_s,detected_reaction_type,confidence,reaction_key,reacted_motifs,formed_motifs,spectator_motifs,reactant_slot_evidence_motifs,product_motifs_reactive,quality_score,quality_level,quality_reasons,validation_method,validation_reason,event_fallback,event_families,events,anomalies,mechanisms,redox,role_summary_json,error
Suzuki,2-pyridyl MIDA slow-release,Clc1ccncc1.c1ccncc1B1OC(=O)CN(CC(=O)O)C(=O)CN(CC(=O)O)C(=O)O1>>c1ccc(-c2ccccn2)nc1,Clc1ccncc1.c1ccncc1B1OC(=O)CN(CC(=O)O)C(=O)CN(CC(=O)O)C(=O)O1,c1ccc(-c2ccccn2)nc1,,11,True,0.169,Suzuki_miyaura,1.0,|Alkyl-NRCOR|HeteroAr-B(OR)2|HeteroAr-Cl|HeteroAr-H|RCH2-CONR2|RCH2-COOH|RCH2-LactamN -> HeteroAr-Ar | spectators: Pyridine,Alkyl-NRCOR;HeteroAr-B(OR)2;HeteroAr-Cl;RCH2-CONR2;RCH2-COOH;RCH2-LactamN;R_acidic-H,HeteroAr-Ar,HeteroAr-H;Pyridine,Alkyl-NRCOR;HeteroAr-B(OR)2;HeteroAr-Cl;HeteroAr-H;Pyridine;RCH2-CONR2;RCH2-COOH;RCH2-LactamN,HeteroAr-Ar,0.0,low,missing_bond_key;broken_bond_element_without_reactant_motif:N;formed_bond_element_without_product_motif:N;bond_key_consistency_penalty,slot_based_confirmed,Pattern consistent with slot-based detection,,,,bond_key_demoted_due_to_inconsistency,,uncertain,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Cl"", ""member_type"": ""Ar-Cl"", ""name"": """"}], ""category"": ""HeteroAr-Cl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Cl"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""alternative_functional_groups"": [{""category"": ""Ar-B(OR)2"", ""member_type"": ""Ar-B(OR)2"", ""name"": """"}, {""category"": ""Ar-B*"", ""member_type"": ""Ar-B*"", ""name"": """"}, {""category"": ""Alkyl-CONR2"", ""member_type"": ""Alkyl-CONR2"", ""name"": """"}, {""category"": ""Alkyl-COOH"", ""member_type"": ""Alkyl-COOH"", ""name"": """"}, {""category"": ""Alkyl-NRCOR"", ""member_type"": ""Alkyl-NRCOR"", ""name"": """"}, {""category"": ""RCH2-CONR2"", ""member_type"": ""RCH2-CONR2"", ""name"": """"}, {""category"": ""RCH2-COOH"", ""member_type"": ""RCH2-COOH"", ""name"": """"}, {""category"": ""Alkyl-LactamN"", ""member_type"": ""Alkyl-LactamN"", ""name"": """"}, {""category"": ""RCH2-LactamN"", ""member_type"": ""RCH2-LactamN"", ""name"": """"}, {""category"": ""Alkyl-N*"", ""member_type"": ""Alkyl-N*"", ""name"": """"}], ""category"": ""HeteroAr-B(OR)2"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-B(OR)2"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Dichloropyridine,Brc1ccc(Cl)nc1.c2ccc(B(O)O)cc2>>c1ccc(-c2ccc(Cl)nc2)cc1,Brc1ccc(Cl)nc1.c2ccc(B(O)O)cc2,c1ccc(-c2ccc(Cl)nc2)cc1,,12,True,0.109,Suzuki_miyaura,1.0,|Ar-B(OH)2|HeteroAr-Br -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: Br-C(ar); B-C(ar) | spectators: HeteroAr-Cl|HeteroAr-H|Pyridine | events: LGDisp+C-C | mech: oa_based_coupling,Ar-B(OH)2;HeteroAr-Br,HeteroAr-Ar,HeteroAr-Cl;HeteroAr-H;Pyridine,Ar-B(OH)2;HeteroAr-Br;HeteroAr-Cl;HeteroAr-H;Pyridine,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""HeteroAr-Cl"", ""member_type"": ""HeteroAr-Cl"", ""name"": """"}, {""category"": ""Ar-Br"", ""member_type"": ""Ar-Br"", ""name"": """"}, {""category"": ""Ar-Cl"", ""member_type"": ""Ar-Cl"", ""name"": """"}], ""category"": ""HeteroAr-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Mixed halide pyridine,Brc1cc(Cl)nc(Cl)c1.c2ccc(B(O)O)nc2>>c1ccc(-c2cc(Cl)nc(Cl)c2)nc1,Brc1cc(Cl)nc(Cl)c1.c2ccc(B(O)O)nc2,c1ccc(-c2cc(Cl)nc(Cl)c2)nc1,,13,True,0.118,Suzuki_miyaura,1.0,|HeteroAr-B(OH)2|HeteroAr-Br -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: Br-C(ar); B-C(ar) | spectators: HeteroAr-Cl|HeteroAr-H|Pyridine | events: LGDisp+C-C | mech: oa_based_coupling,HeteroAr-B(OH)2;HeteroAr-Br,HeteroAr-Ar,HeteroAr-Cl;HeteroAr-H;Pyridine,HeteroAr-B(OH)2;HeteroAr-Br;HeteroAr-Cl;HeteroAr-H;Pyridine,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""HeteroAr-Cl"", ""member_type"": ""HeteroAr-Cl"", ""name"": """"}, {""category"": ""Ar-Br"", ""member_type"": ""Ar-Br"", ""name"": """"}, {""category"": ""Ar-Cl"", ""member_type"": ""Ar-Cl"", ""name"": """"}], ""category"": ""HeteroAr-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Indole heterobiaryl,Brc1cccc2[nH]ccc12.c3ccc(B(O)O)cc3>>c1ccc(-c2ccc3[nH]ccc3c2)cc1,Brc1cccc2[nH]ccc12.c3ccc(B(O)O)cc3,c1ccc(-c2ccc3[nH]ccc3c2)cc1,,14,True,0.119,Suzuki_miyaura,1.0,|Ar-B(OH)2|HeteroAr-Br -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: Br-C(ar); B-C(ar) | spectators: AromN-H|HeteroAr-H|Indole | events: LGDisp+C-C | mech: oa_based_coupling,Ar-B(OH)2;HeteroAr-Br,HeteroAr-Ar,AromN-H;HeteroAr-H;Indole,Ar-B(OH)2;AromN-H;HeteroAr-Br;HeteroAr-H;Indole,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Br"", ""member_type"": ""Ar-Br"", ""name"": """"}], ""category"": ""HeteroAr-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Trifluoromethyl aryl chloride + pyrimidine boronate,FC(F)(F)c1ccc(Cl)cc1.Nc1ccnc(B(O)O)n1>>FC(F)(F)c1ccc(-c2cc(N)ncn2)cc1,FC(F)(F)c1ccc(Cl)cc1.Nc1ccnc(B(O)O)n1,FC(F)(F)c1ccc(-c2cc(N)ncn2)cc1,,15,True,0.119,Suzuki_miyaura,1.0,|Ar-Cl|HeteroAr-B(OH)2 -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: C(ar)-Cl; B-C(ar) | spectators: Ar-CF3|HeteroAr-H|HeteroAr-NH2|Pyrimidine | events: LGDisp+C-C | mech: oa_based_coupling,Ar-Cl;HeteroAr-B(OH)2,HeteroAr-Ar,Ar-CF3;HeteroAr-H;HeteroAr-NH2;Pyrimidine,Ar-CF3;Ar-Cl;HeteroAr-B(OH)2;HeteroAr-H;HeteroAr-NH2;Pyrimidine,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Alkyl"", ""member_type"": ""Ar-Alkyl"", ""name"": """"}, {""category"": ""Ar-CF3"", ""member_type"": ""Ar-CF3"", ""name"": """"}, {""category"": ""Alkyl-F"", ""member_type"": ""Alkyl-F"", ""name"": """"}], ""category"": ""Ar-Cl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-Cl"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""alternative_functional_groups"": [{""category"": ""HeteroAr-NH2"", ""member_type"": ""HeteroAr-NH2"", ""name"": """"}, {""category"": ""Ar-NH2"", ""member_type"": ""Ar-NH2"", ""name"": """"}, {""category"": ""HeteroAr-N*"", ""member_type"": ""HeteroAr-N*"", ""name"": """"}, {""category"": ""Ar-N*"", ""member_type"": ""Ar-N*"", ""name"": """"}], ""category"": ""Ar-B*"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Chloropyridyl boronic acid with aryl bromide,Clc1cncc(B(O)O)c1.Brc2ccc(F)cc2>>Fc1ccc(-c2cc(Cl)cnc2)cc1,Clc1cncc(B(O)O)c1.Brc2ccc(F)cc2,Fc1ccc(-c2cc(Cl)cnc2)cc1,,16,True,0.126,Suzuki_miyaura,1.0,|Ar-Br|HeteroAr-B(OH)2 -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: B-C(ar); Br-C(ar) | spectators: Ar-F|HeteroAr-Cl|HeteroAr-H|Pyridine | events: LGDisp+C-C | mech: oa_based_coupling,Ar-Br;HeteroAr-B(OH)2,HeteroAr-Ar,Ar-F;HeteroAr-Cl;HeteroAr-H;Pyridine,Ar-Br;Ar-F;HeteroAr-B(OH)2;HeteroAr-Cl;HeteroAr-H;Pyridine,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-B*"", ""member_type"": ""Ar-B*"", ""name"": """"}, {""category"": ""Ar-Cl"", ""member_type"": ""Ar-Cl"", ""name"": """"}], ""category"": ""HeteroAr-Cl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Cl"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""alternative_functional_groups"": [{""category"": ""Ar-F"", ""member_type"": ""Ar-F"", ""name"": """"}], ""category"": ""Ar-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-Br"", ""name"": """", ""position"": 1, ""role"": ""electrophile""}]}}",
Suzuki,Bis-coupling to biphenyl,Brc1ccc(Br)cc1.c1ccc(B(O)O)cc1>>c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,Brc1ccc(Br)cc1.c1ccc(B(O)O)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,,17,True,0.096,Suzuki_miyaura,1.0,|Ar-B(OH)2|Ar-Br -> Ar-Ar | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Ar] | bond_broken: C(ar)-C(ar); C(ar)-C(ar); Br-C(ar); B-C(ar) | events: Ann+LGDisp+C-C | mech: oa_based_coupling,Ar-B(OH)2;Ar-Br,Ar-Ar,,Ar-B(OH)2;Ar-Br,Ar-Ar,0.85,high,multi_transform_record_possible,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;substitution,c_c_bond_formation;leaving_group_displacement;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 2, ""reactants"": [{""category"": ""Ar-Br"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Meta-dibromobenzene,Brc1cccc(Br)c1.c1ccc(B(O)O)cc1>>c1ccc(-c2cccc(-c3ccccc3)c2)cc1,Brc1cccc(Br)c1.c1ccc(B(O)O)cc1,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,,18,True,0.099,Suzuki_miyaura,1.0,|Ar-B(OH)2|Ar-Br -> Ar-Ar | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Ar] | bond_broken: C(ar)-C(ar); C(ar)-C(ar); Br-C(ar); B-C(ar) | events: Ann+LGDisp+C-C | mech: oa_based_coupling,Ar-B(OH)2;Ar-Br,Ar-Ar,,Ar-B(OH)2;Ar-Br,Ar-Ar,0.85,high,multi_transform_record_possible,slot_based_confirmed,Pattern consistent with slot-based detection,,annulation;substitution,c_c_bond_formation;leaving_group_displacement;ring_closure_or_annulation;intermolecular_or_multi_component,multi_transform_record_possible,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 2, ""reactants"": [{""category"": ""Ar-Br"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Pyrimidine-5-boronic acid,Brc1ccccc1.c1ncc(B(O)O)cn1>>c1ccc(-c2cnccn2)cc1,Brc1ccccc1.c1ncc(B(O)O)cn1,c1ccc(-c2cnccn2)cc1,,19,True,0.113,Suzuki_miyaura,1.0,|Ar-Br|HeteroAr-B(OH)2 -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: Br-C(ar); B-C(ar) | spectators: HeteroAr-H|Pyrimidine | events: LGDisp+C-C | mech: oa_based_coupling,Ar-Br;HeteroAr-B(OH)2,HeteroAr-Ar,HeteroAr-H;Pyrimidine,Ar-Br;HeteroAr-B(OH)2;HeteroAr-H;Pyrimidine,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": false, ""num_reactants"": 2, ""reactants"": [{""category"": ""Ar-Br"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Furan-2-boronic acid,Clc1ccc(C#N)cc1.c1coc(B(O)O)c1>>N#Cc1ccc(-c2ccoc2)cc1,Clc1ccc(C#N)cc1.c1coc(B(O)O)c1,N#Cc1ccc(-c2ccoc2)cc1,,20,True,0.113,Suzuki_miyaura,1.0,|Ar-Cl|HeteroAr-B(OH)2 -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: C(ar)-Cl; B-C(ar) | spectators: Ar-CN|Furan|HeteroAr-H | events: LGDisp+C-C | mech: oa_based_coupling,Ar-Cl;HeteroAr-B(OH)2,HeteroAr-Ar,Ar-CN;Furan;HeteroAr-H,Ar-CN;Ar-Cl;Furan;HeteroAr-B(OH)2;HeteroAr-H,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-CN"", ""member_type"": ""Ar-CN"", ""name"": """"}], ""category"": ""Ar-Cl"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-Cl"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Thiophene-2-boronic acid,Brc1ccncc1.c1csc(B(O)O)c1>>c1cc(-c2cccs2)ccn1,Brc1ccncc1.c1csc(B(O)O)c1,c1cc(-c2cccs2)ccn1,,21,True,0.129,Suzuki_miyaura,1.0,|HeteroAr-B(OH)2|HeteroAr-Br -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: Br-C(ar); B-C(ar) | spectators: HeteroAr-H|Pyridine|Thiophene | events: LGDisp+C-C | mech: oa_based_coupling,HeteroAr-B(OH)2;HeteroAr-Br,HeteroAr-Ar,HeteroAr-H;Pyridine;Thiophene,HeteroAr-B(OH)2;HeteroAr-Br;HeteroAr-H;Pyridine;Thiophene,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Br"", ""member_type"": ""Ar-Br"", ""name"": """"}], ""category"": ""HeteroAr-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,Pyrrole-3-boronic acid,Ic1ccc(C(=O)OC)cc1.c1c[nH]c(B(O)O)c1>>COC(=O)c1ccc(-c2cc[nH]c2)cc1,Ic1ccc(C(=O)OC)cc1.c1c[nH]c(B(O)O)c1,COC(=O)c1ccc(-c2cc[nH]c2)cc1,,22,True,0.18,Suzuki_miyaura,1.0,|Ar-I|HeteroAr-B(OH)2 -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: C(ar)-I; B-C(ar) | spectators: Ar-COOR|AromN-H|HeteroAr-H|Pyrrole | events: LGDisp+C-C | mech: oa_based_coupling,Ar-I;HeteroAr-B(OH)2,HeteroAr-Ar,Ar-COOR;AromN-H;HeteroAr-H;Pyrrole,Ar-COOR;Ar-I;AromN-H;HeteroAr-B(OH)2;HeteroAr-H;Pyrrole,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-COOR"", ""member_type"": ""Ar-COOR"", ""name"": """"}, {""category"": ""Alkyl-O*"", ""member_type"": ""Alkyl-O*"", ""name"": """"}], ""category"": ""Ar-I"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""Ar-I"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
Suzuki,3-Bromoquinoxaline,Brc1cnc2ccccc2n1.c1ccc(B(O)O)cc1>>c1ccc(-c2cnc3ccccc3n2)cc1,Brc1cnc2ccccc2n1.c1ccc(B(O)O)cc1,c1ccc(-c2cnc3ccccc3n2)cc1,,23,True,0.125,Suzuki_miyaura,1.0,|Ar-B(OH)2|HeteroAr-Br -> HeteroAr-Ar | bond_formed: C(ar)-C(ar) | bond_formed_labeled: C(ar)-C(ar) | bond_broken: Br-C(ar); B-C(ar) | spectators: HeteroAr-H|Pyrimidine | events: LGDisp+C-C | mech: oa_based_coupling,Ar-B(OH)2;HeteroAr-Br,HeteroAr-Ar,HeteroAr-H;Pyrimidine,Ar-B(OH)2;HeteroAr-Br;HeteroAr-H;Pyrimidine,HeteroAr-Ar,1.0,high,,slot_based_confirmed,Pattern consistent with slot-based detection,,substitution,c_c_bond_formation;leaving_group_displacement;intermolecular_or_multi_component,,oa_based_coupling,net_reduction,"{""agents"": {""agent_count"": 0, ""entries"": [], ""family_counts"": {}, ""flags"": {""acid"": false, ""additive"": false, ""base"": false, ""condensation_agent"": false, ""enzyme"": false, ""ligand"": false, ""metal_catalyst"": false, ""organo_catalyst"": false, ""other_reagent"": false, ""oxidant"": false, ""reductant"": false, ""solvent"": false}, ""role_counts"": {}, ""role_flags"": {}}, ""reactants"": {""has_multi_functional_substrates"": true, ""num_reactants"": 2, ""reactants"": [{""alternative_functional_groups"": [{""category"": ""Ar-Br"", ""member_type"": ""Ar-Br"", ""name"": """"}], ""category"": ""HeteroAr-Br"", ""has_alternatives"": true, ""is_expected"": true, ""member_type"": ""HeteroAr-Br"", ""name"": """", ""position"": 0, ""role"": ""electrophile""}, {""category"": ""Ar-B*"", ""has_alternatives"": false, ""is_expected"": true, ""member_type"": ""Ar-B*"", ""name"": """", ""position"": 1, ""role"": ""nucleophile""}]}}",
