schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-171-CAS-10028564,12,review,incomplete_condition_identity,Nc1ccccc1S.O=C(O)c1cc(Cl)ccc1I>>Nc1ccccc1Sc1ccc(Cl)cc1C(=O)O,exact_product_reconstruction,Ar–I + Ar–SH → Ar–S–Ar,exact_product,91.0,COND1:catalyst=unknown|reagent=unknown|solvent=unknown,False,,,,Ar–I,Ar,I,ortho_substituted,neutral,competing_reactive_handle,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 9, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom9:site3""}, ""endpoint_2"": {""atom_index"": 7, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom7:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|carboxylic_acid|primary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:competing_reactive_handle"", ""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [""Ar–Cl"", ""R–C(O)–OH""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""carboxylic_acid"", ""label"": ""CO2H"", ""tags"": [""acidic"", ""hydrogen_bond_donor"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom9:site3"", ""spectator_group_ids"": [""aryl_halide"", ""carboxylic_acid""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""Ar–NH2""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.2}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 3, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom7:site1"", ""spectator_group_ids"": [""primary_amine""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Collection of Czechoslovak Chemical Communications (1982), 47(1), 72-87",
1.1,31-171-CAS-10119941,13,review,incomplete_condition_identity,Sc1ccccc1.O=Cc1cc2ccccc2nc1Cl>>O=Cc1cc2ccccc2nc1Sc1ccccc1,exact_product_reconstruction,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar,exact_product,88.0,COND1:catalyst=unknown|reagent=1310-58-3|solvent=67-68-5,False,,1310-58-3,67-68-5,HeteroAr–Cl,HeteroAr,Cl,ortho_substituted,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,HeteroAr–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 11, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom11:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aldehyde|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.15}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""aldehyde"", ""label"": ""CHO"", ""tags"": [""electrophilic"", ""oxidation_sensitive"", ""reduction_sensitive"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom11:site0"", ""spectator_group_ids"": [""aldehyde"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Heterocyclic Chemistry (2016), 53(3), 887-893",
1.1,31-171-CAS-10164987,14,review,incomplete_condition_identity,Sc1ccccc1.N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl>>N#Cc1c(Cl)c(Cl)c(Sc2ccccc2)c(C#N)c1Cl,exact_product_reconstruction,Ar–Cl + Ar–SH → Ar–S–Ar,exact_product,88.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=68-12-2+7732-18-5,False,,584-08-7,68-12-2|7732-18-5,Ar–Cl,Ar,Cl,ortho_hindered,electron_poor,challenging_heteroatom_activation|competing_reactive_handle,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 3, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom3:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [""Ar–Cl""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.5}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitrile"", ""label"": ""C≡N"", ""tags"": [""electron_withdrawing"", ""metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [""aryl_halide"", ""nitrile""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Bioorganic & Medicinal Chemistry Letters (2013), 23(8), 2399-2403",
1.1,31-171-CAS-10232103,15,review,incomplete_condition_identity,O=C(O)c1ccccc1S.CNC(=O)c1ccccc1I>>CNC(=O)c1ccccc1Sc1ccccc1C(=O)O,exact_product_reconstruction,Ar–I + Ar–SH → Ar–S–Ar,exact_product,75.0,COND1:catalyst=unknown|reagent=1317-39-1|solvent=110-86-1,False,,1317-39-1,110-86-1,Ar–I,Ar,I,ortho_substituted,neutral,competing_reactive_handle,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 9, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom9:site1""}, ""endpoint_2"": {""atom_index"": 9, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom9:site2""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|carboxylic_acid,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:competing_reactive_handle"", ""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [""R–C(O)–NHR""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""amide"", ""label"": ""CONR2"", ""tags"": [""metal_binding"", ""hydrogen_bond_acceptor""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom9:site1"", ""spectator_group_ids"": [""amide""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""R–C(O)–OH""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 3, ""group_id"": ""carboxylic_acid"", ""label"": ""CO2H"", ""tags"": [""acidic"", ""hydrogen_bond_donor"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom9:site2"", ""spectator_group_ids"": [""carboxylic_acid""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Molecular Structure (1993), 300(1-3), 23-46",
1.1,31-171-CAS-10417167,16,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,SCc1ccccc1.N#Cc1ccccc1Br>>CSc1ccccc1C#N,reactant_grammar_only,Ar–Br + R–SH →,source_family_reactant_only,85.0,COND1:catalyst=unknown|reagent=unknown|solvent=unknown,False,,,,,,,,,,,,,,,,,,,"Tetrahedron (1983), 39(24), 4153-61",
1.1,31-171-CAS-10543229,17,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,O=[N+]([O-])c1ccc(Cl)cc1Cl.Sc1ccccc1.[Na]>>O=[N+]([O-])c1ccc(Sc2ccccc2)cc1Sc1ccccc1,reactant_grammar_only,Ar–Cl + Ar–SH →,source_family_reactant_only,72.0,COND1:catalyst=unknown|reagent=unknown|solvent=unknown,False,,,,,,,,,,,,,,,,,,,"Synthetic Communications (1978), 8(6), 371-8",
1.1,31-171-CAS-10692777,18,review,incomplete_condition_identity|multiple_products,Sc1ccccc1.N#Cc1ccc(Br)cc1F>>N#Cc1ccc(Br)cc1Sc1ccccc1.N#Cc1ccc(Sc2ccccc2)cc1Sc1ccccc1,exact_product_reconstruction,Ar–F + Ar–SH → Ar–S–Ar,exact_product,72.0,COND1:catalyst=unknown|reagent=7646-69-7|solvent=68-12-2,False,,7646-69-7,68-12-2,Ar–F,Ar,F,ortho_substituted,electron_poor,challenging_heteroatom_activation|competing_reactive_handle,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 8, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom8:site1""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–Br""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.5}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitrile"", ""label"": ""C≡N"", ""tags"": [""electron_withdrawing"", ""metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom8:site1"", ""spectator_group_ids"": [""aryl_halide"", ""nitrile""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Macromolecular Rapid Communications (2013), 34(3), 239-245",
1.1,31-171-CAS-10762051,19,review,incomplete_condition_identity,Sc1ccccc1.[Na].C=CCOC(=O)Nc1c(F)c(F)c(F)c(F)c1F>>C=CCOC(=O)Nc1c(F)c(F)c(Sc2ccccc2)c(F)c1F,exact_product_reconstruction,Ar–F + Ar–SH → Ar–S–Ar,exact_product,75.0,COND1:catalyst=unknown|reagent=unknown|solvent=68-12-2,False,,,68-12-2,Ar–F,Ar,F,ortho_hindered,neutral,challenging_heteroatom_activation|competing_reactive_handle,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 12, ""component_index"": 2, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom12:site4""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alkene|amide|aryl_halide|ester,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F"", ""RO–C(O)–NHR""], ""component_index"": 2, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom12:site4"", ""spectator_group_ids"": [""alkene"", ""amide"", ""aryl_halide"", ""ester""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Letters in Peptide Science (2001), 7(4), 187-194",
1.1,31-171-CAS-10781026,20,review,incomplete_condition_identity,OCCS.CCOP(=O)(OCC)c1c(I)ccc2ccccc12>>CCOP(=O)(OCC)c1c(SCCO)ccc2ccccc12,exact_product_reconstruction,Ar–I + R–SH → Ar–S–R,exact_product,75.0,COND1:catalyst=unknown|reagent=12125-02-9+865-47-4|solvent=7664-41-7,False,,12125-02-9|865-47-4,7664-41-7,Ar–I,Ar,I,ortho_substituted,neutral,,R–SH,thiol,Alkyl,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 9, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom9:site0""}, ""endpoint_2"": {""atom_index"": 3, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom3:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alcohol,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom9:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [""R–OH""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": -0.125}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}, {""distance"": 2, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom3:site1"", ""spectator_group_ids"": [""alcohol""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Bulletin de la Societe Chimique de France (1995), 132(3), 290-305",photochemical (reaction followed by chromatog.; last stage quench)
1.1,31-171-CAS-10927175,21,review,missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Sc1ccccc1.Brc1ccc(I)cc1>>c1ccc(Sc2ccc(Sc3ccccc3)cc2)cc1,reactant_grammar_only,(Ar–Br + Ar–SH) OR (Ar–I + Ar–SH) →,source_family_ambiguous_reactants,80.0,COND1:catalyst=1118-68-9+7681-65-4|reagent=7778-53-2|solvent=68-12-2,True,1118-68-9|7681-65-4,7778-53-2,68-12-2,,,,,,,,,,,,,,,,"Synlett (2004), (7), 1254-1258",Coupling reaction
