reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-012-CAS-23894548,31-012-CAS-23894548,Reaction_20251105_2034.rdf,Thioether formation,7,,,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1,COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,CCCCCCCCCCCCS.COc1ccc(C(C)O)cc1>>COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1.CCCCCCCCCCCCSC(C)c1ccc(OC)cc1,Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst,"Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji","European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","Direct Nucleophilic Substitution of Alcohols Using an Immobilized Oxovanadium Catalyst | Nishio, Tomoya; Yoshioka, Shin; Hasegawa, Kai; Yahata, Kenzo; Kanomata, Kyohei; Akai, Shuji | European Journal of Organic Chemistry (2021), 2021(31), 4417-4422","112-55-0, 3319-15-1","88288-58-8, 2674142-85-7",,18822-50-9,75-09-2,,,,silica supported,,,1,1,7,91,,,,,,"{""1"": 7, ""2"": 91}","[{""index"": 1, ""cas_rn"": ""112-55-0"", ""smiles"": ""CCCCCCCCCCCCS""}, {""index"": 2, ""cas_rn"": ""3319-15-1"", ""smiles"": ""COc1ccc(C(C)O)cc1""}]","[{""index"": 1, ""cas_rn"": ""88288-58-8"", ""yield_pct"": ""7"", ""smiles"": ""COc1ccc(C(C)OC(C)c2ccc(OC)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""2674142-85-7"", ""yield_pct"": ""91"", ""smiles"": ""CCCCCCCCCCCCSC(C)c1ccc(OC)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""18822-50-9"", ""amd"": ""silica supported""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]","chemoselective, solid-supported catalyst, products depend on reaction conditions, alternative preparation shown, silica support used, catalyst prepared and used, recyclable catalyst used, reusable catalyst used",
31-026-CAS-10344981,31-026-CAS-10344981,Reaction_20251105_2034.rdf,Thioether formation,70,,,Cc1ccc(CO)cc1.O=[N+]([O-])c1ccc(S)cc1,Cc1ccc(CSc2ccc([N+](=O)[O-])cc2)cc1,Cc1ccc(CO)cc1.O=[N+]([O-])c1ccc(S)cc1>>Cc1ccc(CSc2ccc([N+](=O)[O-])cc2)cc1,Direct substitution of benzylic alcohols with electron-deficient benzenethiols via π-benzylpalladium(II) in water,"Hikawa, Hidemasa; Toyomoto, Mariko; Kikkawa, Shoko; Azumaya, Isao","Organic & Biomolecular Chemistry (2015), 13(47), 11459-11465","Direct substitution of benzylic alcohols with electron-deficient benzenethiols via π-benzylpalladium(II) in water | Hikawa, Hidemasa; Toyomoto, Mariko; Kikkawa, Shoko; Azumaya, Isao | Organic & Biomolecular Chemistry (2015), 13(47), 11459-11465","589-18-4, 1849-36-1",42497-84-7,7782-44-7,"14592-56-4, 63995-75-5",7732-18-5,,,,,,,1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""589-18-4"", ""smiles"": ""Cc1ccc(CO)cc1""}, {""index"": 2, ""cas_rn"": ""1849-36-1"", ""smiles"": ""O=[N+]([O-])c1ccc(S)cc1""}]","[{""index"": 1, ""cas_rn"": ""42497-84-7"", ""yield_pct"": ""70"", ""smiles"": ""Cc1ccc(CSc2ccc([N+](=O)[O-])cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""14592-56-4""}, {""index"": 2, ""cas_rn"": ""63995-75-5""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry, thermal, sealed tube used",
31-026-CAS-10380272,31-026-CAS-10380272,Reaction_20251105_2033 (1).rdf,Thioether formation,89,,,Sc1ccccc1.CNc1ccccc1C(O)c1ccc2c(c1)OCO2,CNc1ccccc1[C@@H](Sc1ccccc1)c1ccc2c(c1)OCO2,Sc1ccccc1.CNc1ccccc1C(O)c1ccc2c(c1)OCO2>>CNc1ccccc1[C@@H](Sc1ccccc1)c1ccc2c(c1)OCO2,Asymmetric Bronsted Acid Catalyzed Substitution of Diaryl Methanols with Thiols and Alcohols for the Synthesis of Chiral Thioethers and Ethers,"Chatupheeraphat, Adisak; Liao, Hsuan-Hung; Mader, Steffen; Sako, Makoto; Sasai, Hiroaki; Atodiresei, Iuliana; Rueping, Magnus","Angewandte Chemie, International Edition (2016), 55(15), 4803-4807","Asymmetric Bronsted Acid Catalyzed Substitution of Diaryl Methanols with Thiols and Alcohols for the Synthesis of Chiral Thioethers and Ethers | Chatupheeraphat, Adisak; Liao, Hsuan-Hung; Mader, Steffen; Sako, Makoto; Sasai, Hiroaki; Atodiresei, Iuliana; Rueping, Magnus | Angewandte Chemie, International Edition (2016), 55(15), 4803-4807","108-98-5, 1825284-37-4",1884470-27-2,121-44-8,361342-51-0,108-88-3,,,,,,,2,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""108-98-5"", ""smiles"": ""Sc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1825284-37-4"", ""smiles"": ""CNc1ccccc1C(O)c1ccc2c(c1)OCO2""}]","[{""index"": 1, ""cas_rn"": ""1884470-27-2"", ""yield_pct"": ""89"", ""smiles"": ""CNc1ccccc1[C@@H](Sc1ccccc1)c1ccc2c(c1)OCO2""}]","[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""361342-51-0""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","stereoselective, Michael addition",
31-026-CAS-10523280,31-026-CAS-10523280,Reaction_20251105_2034.rdf,Thioether formation,71,,,ClCc1ccccc1.Cc1ccc(S)cc1,Cc1ccc(SCc2ccccc2)cc1,ClCc1ccccc1.Cc1ccc(S)cc1>>Cc1ccc(SCc2ccccc2)cc1,Benign and efficient preparation of thioethers by solvent-free S-alkylation of thiols with alkyl halides catalyzed by potassium fluoride on alumina,"Nguyen, Kha Ngoc; Duus, Fritz; Luu, Thi Xuan Thi","Journal of Sulfur Chemistry (2016), 37(3), 349-360","Benign and efficient preparation of thioethers by solvent-free S-alkylation of thiols with alkyl halides catalyzed by potassium fluoride on alumina | Nguyen, Kha Ngoc; Duus, Fritz; Luu, Thi Xuan Thi | Journal of Sulfur Chemistry (2016), 37(3), 349-360","100-44-7, 106-45-6",5023-60-9,,7789-23-3,,,,,,,"General/Typical Procedure: S-alkylation of thiols into corresponding thioethers by KF/Al2O3 under solvent-free reaction conditions assisted by microwave irradiation (Method B) A suitable quantity of alkyl halides (1.5 mmol) and KF/Al2O3 (0.6 g) was added to a specific test tube (h = 9 cm, d = 1.5 cm) containing the thiol (1.5 mmol). The test tube was placed into a Discover CEM microwave oven. For each of the thiols, an irradiation program was fixed to operate at power of oven (4 W), reaction temperature (50°C) and reaction time (minutes), see Table 1. After cooling, the reaction mixture was extracted with dichloromethane (4 × 15 mL). The combined extracts were filtered, washed with water until neutral, and then dried by anhydrous Na2SO4. After removal of the solvent by rotary evaporation, the remaining crude product was analyzed by GC/MS and NMR spectroscopy. 4-Benzylthiotoluene (Entry 6, Table 1). 1H NMR (CDCl3): δH = 7.24-7.32 (m, 7H), 7.09 (d, J = 8.0 Hz, 2H), 4.10 (s, 2H), 2.34 (s, 3H). 13C NMR (CDCl3): δC = 137.78, 136.50, 132.49, 130.68 (2C), 129.56 (2C), 128.79 (2C), 128.38 (2C), 127.01, 39.76, 20.98. MS: m/z = 214[M]+, 123, 91.",1,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""100-44-7"", ""smiles"": ""ClCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""106-45-6"", ""smiles"": ""Cc1ccc(S)cc1""}]","[{""index"": 1, ""cas_rn"": ""5023-60-9"", ""yield_pct"": ""71"", ""smiles"": ""Cc1ccc(SCc2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""7789-23-3""}]",[],"green chemistry, green chemistry-catalyst, microwave irradiation (4W), solid-supported catalyst, potassium fluoride supported on alumina used as a catalyst, no solvent, alternative reaction conditions shown, catalyst prepared and used, recyclable catalyst",
31-026-CAS-10596673,31-026-CAS-10596673,Reaction_20251105_2033 (2).rdf,Thioether formation,81,,,BrCc1ccccc1.BrC1CCCCC1,c1ccc(CSC2CCCCC2)cc1,BrCc1ccccc1.BrC1CCCCC1>>c1ccc(CSC2CCCCC2)cc1,One-Pot Metal-Free Synthesis of Benzyl Alkyl Sulfides,"Lu, Xiaogang; Wang, Hongmei; Gao, Runli; Pei, Chengxin","Phosphorus, Sulfur and Silicon and the Related Elements (2015), 190(1), 45-52","One-Pot Metal-Free Synthesis of Benzyl Alkyl Sulfides | Lu, Xiaogang; Wang, Hongmei; Gao, Runli; Pei, Chengxin | Phosphorus, Sulfur and Silicon and the Related Elements (2015), 190(1), 45-52","100-39-0, 108-85-0",19843-98-2,"62-56-6, 584-08-7",,68-12-2,,,,,,"General/Typical Procedure: Typical Procedure for the Reaction of Benzyl Bromide with Alkyl Halides and Thiourea Benzyl bromide (1 mmol), alkyl halide (1.1 mmol), thiourea (1.2 mmol), and K2CO3 (3 mmol) were added to 5 mL of DMF at 100°C. The reaction was stopped after the consumption of the benzyl bromide, which was monitored by gas chromatography (GC). Then, the reaction mixture was diluted with de-ionized water and extracted with CH2Cl2. The combined organic extracts were dried over anhydrous MgSO4, filtered, and concentrated by rotary evaporation to generate a crude product. Purification by silica gel chromatography eluting with n-hexane afforded pure thioethers. Benzyl(cyclohexyl)sulfane (4h). Colorless oil. 166 mg (0.806 mmol, 80.6% yield). 1H NMR: δ 7.30-7.15 (m,5H), 3.65 (s, 1H), 2.37-2.33 (m, 1H), 1.54-1.45 (m, 2H), 1.35-1.19 (m, 6H), 0.87 (t, J = 7.0 Hz, 2H); 13C NMR: δ 140.09, 129.88, 129.29, 127.74, 36.96, 32.51, 32.14, 30.26, 29.54, 23.58, 14.49; HRMS (EI) calcd. for [C13H18S + H]+ requires m/z 206.1129, found 207.8443.",1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""100-39-0"", ""smiles"": ""BrCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""108-85-0"", ""smiles"": ""BrC1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""19843-98-2"", ""yield_pct"": ""81"", ""smiles"": ""c1ccc(CSC2CCCCC2)cc1""}]","[{""index"": 1, ""cas_rn"": ""62-56-6""}, {""index"": 2, ""cas_rn"": ""584-08-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]","green chemistry, alternative preparation shown",
31-026-CAS-10596847,31-026-CAS-10596847,Reaction_20251105_2034.rdf,Thioether formation,72,,,Cc1ccc(C(=O)CBr)cc1,Cc1ccc(C(=O)CSCC(=O)c2ccc(C)cc2)cc1,Cc1ccc(C(=O)CBr)cc1>>Cc1ccc(C(=O)CSCC(=O)c2ccc(C)cc2)cc1,"Thiophene synthesis via 1,1-carboboration","Eller, Christina; Kehr, Gerald; Daniliuc, Constantin G.; Stephan, Douglas W.; Erker, Gerhard","Chemical Communications (Cambridge, United Kingdom) (2015), 51(33), 7226-7229","Thiophene synthesis via 1,1-carboboration | Eller, Christina; Kehr, Gerald; Daniliuc, Constantin G.; Stephan, Douglas W.; Erker, Gerhard | Chemical Communications (Cambridge, United Kingdom) (2015), 51(33), 7226-7229",619-41-0,23080-22-0,1313-82-2,,"67-64-1, 7732-18-5",,,,,,,1,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""619-41-0"", ""smiles"": ""Cc1ccc(C(=O)CBr)cc1""}]","[{""index"": 1, ""cas_rn"": ""23080-22-0"", ""yield_pct"": ""72"", ""smiles"": ""Cc1ccc(C(=O)CSCC(=O)c2ccc(C)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1313-82-2""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-026-CAS-10598780,31-026-CAS-10598780,Reaction_20251105_2033.rdf,Thioether formation,100,,,SCCSCCCSCCS.COc1cc(CCl)c2ncccc2c1,COc1cc(CSCCSCCCSCCSCc2cc(OC)cc3cccnc23)c2ncccc2c1,SCCSCCCSCCS.COc1cc(CCl)c2ncccc2c1>>COc1cc(CSCCSCCCSCCSCc2cc(OC)cc3cccnc23)c2ncccc2c1,"Off-On, Ratiometric, and On-Off Fluorescence Responses of Thioether-Linked Bisquinolines toward Hg2+ and Fe3+ Ions","Mikata, Yuji; Nakanishi, Kaori; Nakagaki, Fumie; Kizu, Asako; Konno, Hideo","European Journal of Inorganic Chemistry (2015), 2015(22), 3769-3780","Off-On, Ratiometric, and On-Off Fluorescence Responses of Thioether-Linked Bisquinolines toward Hg2+ and Fe3+ Ions | Mikata, Yuji; Nakanishi, Kaori; Nakagaki, Fumie; Kizu, Asako; Konno, Hideo | European Journal of Inorganic Chemistry (2015), 2015(22), 3769-3780","25676-62-4, 1800300-13-3",1800300-22-4,"584-08-7, 7681-11-0",,75-05-8,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""25676-62-4"", ""smiles"": ""SCCSCCCSCCS""}, {""index"": 2, ""cas_rn"": ""1800300-13-3"", ""smiles"": ""COc1cc(CCl)c2ncccc2c1""}]","[{""index"": 1, ""cas_rn"": ""1800300-22-4"", ""yield_pct"": ""100"", ""smiles"": ""COc1cc(CSCCSCCCSCCSCc2cc(OC)cc3cccnc23)c2ncccc2c1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}, {""index"": 2, ""cas_rn"": ""7681-11-0""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]",,
31-026-CAS-10842356,31-026-CAS-10842356,Reaction_20251105_2033 (2).rdf,Thioether formation,85,,,CCBr.Oc1ccccc1S,CCSc1ccccc1O,CCBr.Oc1ccccc1S>>CCSc1ccccc1O,Enantioselective Syntheses of Sulfoxides in Octahedral Ruthenium(II) Complexes via a Chiral-at-Metal Strategy,"Li, Zheng-Zheng; Wen, A-Hao; Yao, Su-Yang; Ye, Bao-Hui","Inorganic Chemistry (2015), 54(6), 2726-2733","Enantioselective Syntheses of Sulfoxides in Octahedral Ruthenium(II) Complexes via a Chiral-at-Metal Strategy | Li, Zheng-Zheng; Wen, A-Hao; Yao, Su-Yang; Ye, Bao-Hui | Inorganic Chemistry (2015), 54(6), 2726-2733","74-96-4, 1121-24-0",29549-60-8,298-14-6,,68-12-2,,,,,,"Syntheses of Thioether Ligands.17 A reaction mixture containing 2‐hydroxythiophenol (7.92 mmol) in 8 mL of dry DMF was treated with KHCO3 (9.04 mmol) and bromide (7.92 mmol). The reaction mixture was stirred at room temperature in the required time. The mixture was diluted with water, then extracted with Et2O (3×20 mL). The combined organic phases were washed with water, dried with MgSO4, filtered, and concentrated in vacuo. Chromatography on silica gel (EtOAc/hexane, 3:97) give a colorless oil. 2-(Ethylthio)phenol (HL-Et). Yield 85% (reaction in 0.5 h). ESIMS: m/z = 153 [M-H]-; 1H NMR (300.1 MHz, CDCl3): δ 7.46 (d, 1H), 7.26 (t, 1H), 6.99 (d, 1H), 6.87 (t, 1H), 6.77 (s, 1H), 2.43 (q, 2H), 1.24 (d, 3H).",1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""74-96-4"", ""smiles"": ""CCBr""}, {""index"": 2, ""cas_rn"": ""1121-24-0"", ""smiles"": ""Oc1ccccc1S""}]","[{""index"": 1, ""cas_rn"": ""29549-60-8"", ""yield_pct"": ""85"", ""smiles"": ""CCSc1ccccc1O""}]","[{""index"": 1, ""cas_rn"": ""298-14-6""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",literature preparation,
31-026-CAS-10991989,31-026-CAS-10991989,Reaction_20251105_2033.rdf,Thioether formation,93,,,BrCc1ccccc1.CC(C)(C)[Si](OCS)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](OCSCc1ccccc1)(c1ccccc1)c1ccccc1,BrCc1ccccc1.CC(C)(C)[Si](OCS)(c1ccccc1)c1ccccc1>>CC(C)(C)[Si](OCSCc1ccccc1)(c1ccccc1)c1ccccc1,[(tert-Butyldimethylsilyl)oxy]methanethiol and [(tert-butyldiphenylsilyl)oxy]methanethiol-nucleophilic protected H2S equivalents,"Dong, Shuai; Clive, Derrick L. J.; Gao, Jin-Ming","Tetrahedron Letters (2015), 56(49), 6857-6859","[(tert-Butyldimethylsilyl)oxy]methanethiol and [(tert-butyldiphenylsilyl)oxy]methanethiol-nucleophilic protected H2S equivalents | Dong, Shuai; Clive, Derrick L. J.; Gao, Jin-Ming | Tetrahedron Letters (2015), 56(49), 6857-6859","100-39-0, 1822382-01-3",1822382-02-4,7646-69-7,,,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""100-39-0"", ""smiles"": ""BrCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1822382-01-3"", ""smiles"": ""CC(C)(C)[Si](OCS)(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1822382-02-4"", ""yield_pct"": ""93"", ""smiles"": ""CC(C)(C)[Si](OCSCc1ccccc1)(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7646-69-7""}]",[],[],,
31-026-CAS-11049964,31-026-CAS-11049964,Reaction_20251105_2033 (2).rdf,Thioether formation,82,,,COc1ccc(C(O)c2ccc(OC)cc2)cc1.O=[N+]([O-])c1ccc(S)cc1,COc1ccc(C(Sc2ccc([N+](=O)[O-])cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(O)c2ccc(OC)cc2)cc1.O=[N+]([O-])c1ccc(S)cc1>>COc1ccc(C(Sc2ccc([N+](=O)[O-])cc2)c2ccc(OC)cc2)cc1,Direct substitution of benzylic alcohols with electron-deficient benzenethiols via π-benzylpalladium(II) in water,"Hikawa, Hidemasa; Toyomoto, Mariko; Kikkawa, Shoko; Azumaya, Isao","Organic & Biomolecular Chemistry (2015), 13(47), 11459-11465","Direct substitution of benzylic alcohols with electron-deficient benzenethiols via π-benzylpalladium(II) in water | Hikawa, Hidemasa; Toyomoto, Mariko; Kikkawa, Shoko; Azumaya, Isao | Organic & Biomolecular Chemistry (2015), 13(47), 11459-11465","728-87-0, 1849-36-1",1819972-37-6,7782-44-7,"14592-56-4, 63995-75-5",7732-18-5,,,,,,,1,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""728-87-0"", ""smiles"": ""COc1ccc(C(O)c2ccc(OC)cc2)cc1""}, {""index"": 2, ""cas_rn"": ""1849-36-1"", ""smiles"": ""O=[N+]([O-])c1ccc(S)cc1""}]","[{""index"": 1, ""cas_rn"": ""1819972-37-6"", ""yield_pct"": ""82"", ""smiles"": ""COc1ccc(C(Sc2ccc([N+](=O)[O-])cc2)c2ccc(OC)cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""7782-44-7""}]","[{""index"": 1, ""cas_rn"": ""14592-56-4""}, {""index"": 2, ""cas_rn"": ""63995-75-5""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry, thermal, sealed tube used",
31-026-CAS-11377412,31-026-CAS-11377412,Reaction_20251105_2033 (2).rdf,Thioether formation,82,,,O=[N+]([O-])c1ccccc1I.CCCCCBr,CCCCCSc1ccccc1[N+](=O)[O-],O=[N+]([O-])c1ccccc1I.CCCCCBr>>CCCCCSc1ccccc1[N+](=O)[O-],Ligand-Free Copper-Catalyzed Synthesis of Asymmetrical Thioethers by Coupling Aryl or Alkyl Halides Using an Acetyl Thiourea Precursor in Wet Polyethylene Glycol (PEG 400),"Zhang, Baohua; Shi, Lanxiang; Guo, Ruixia; Wang, Juan","Phosphorus, Sulfur and Silicon and the Related Elements (2015), 190(4), 561-566","Ligand-Free Copper-Catalyzed Synthesis of Asymmetrical Thioethers by Coupling Aryl or Alkyl Halides Using an Acetyl Thiourea Precursor in Wet Polyethylene Glycol (PEG 400) | Zhang, Baohua; Shi, Lanxiang; Guo, Ruixia; Wang, Juan | Phosphorus, Sulfur and Silicon and the Related Elements (2015), 190(4), 561-566","609-73-4, 110-53-2",76697-40-0,"591-08-2, 1310-58-3",1317-39-1,"7732-18-5, 25322-68-3",,,,,,"General/Typical Procedure: GENERAL PROCEDURE FOR PREPARATION OF THIOETHER Cu2O (10 mol%), aryl iodide (1 mmol), and acetyl thiourea (118 mg, 1 mmol) were placed in a small round-bottomed flask. PEG 400 (4 mL) and H2O (0.4mL) were then added together. The mixture was stirred for 24 h at 105°C under a nitrogen atmosphere. Then, KOH (159 mg, 3 mmol) and Ar’-Br or Alk-Br (0.8 mmol) were added and the reaction mixture was stirred for 24 h. After completion of the reaction, the reaction mixture was cooled to room temperature and poured into 10 mL of saturated sodium chloride aqueous solution and extracted with ethyl acetate (2 × 5 mL), dried over MgSO4, and concentrated. Purification by silica gel chromatography generated the desired products. (Phenyl) (4-methoxyphenyl) sulfane (2-Nitrophenyl)pentylsulfane Yellow oil. 1H NMR (CDCl3), δ: 8.18 (d, J = 8.2 Hz, 1H), 7.53 (m, 1H), 7.40 (d, J = 8.1 Hz, 1H), 7.22 (t, J = 7.4 Hz, 1H), 2.94 (t, J = 7.3 Hz, 2H), 1.67-1.76 (m, 2H), 1.33-1.47 (m, 4H), 0.90 (t, J = 7.0 Hz, 3H). 13C NMR (CDCl3), δ: 146.0, 138.5, 133.6, 126.7, 126.3, 124.5, 32.5, 31.4, 27.8, 22.5, 14.0. HRMS (M+), Calcd for C11H15NO2S 225.0823, found 225.0821.",2,1,82,,,,,,,"{""1"": 82}","[{""index"": 1, ""cas_rn"": ""609-73-4"", ""smiles"": ""O=[N+]([O-])c1ccccc1I""}, {""index"": 2, ""cas_rn"": ""110-53-2"", ""smiles"": ""CCCCCBr""}]","[{""index"": 1, ""cas_rn"": ""76697-40-0"", ""yield_pct"": ""82"", ""smiles"": ""CCCCCSc1ccccc1[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""591-08-2""}, {""index"": 2, ""cas_rn"": ""1310-58-3""}]","[{""index"": 1, ""cas_rn"": ""1317-39-1""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}, {""index"": 2, ""cas_rn"": ""25322-68-3""}]",,
31-026-CAS-11528207,31-026-CAS-11528207,Reaction_20251105_2033 (1).rdf,Thioether formation,87,,,CC(=O)c1ccc(Cl)cc1.BrCc1ccccc1,CC(=O)c1ccc(SCc2ccccc2)cc1,CC(=O)c1ccc(Cl)cc1.BrCc1ccccc1>>CC(=O)c1ccc(SCc2ccccc2)cc1,"Novel heterogeneous catalyst systems based on Pd(0) nanoparticles onto amine functionalized silica-cellulose substrates [Pd(0)-EDA/SCs]: Synthesis, characterization and catalytic activity toward C-C and C-S coupling reactions in water under limiting basic conditions","Bhardwaj, Madhvi; Sahi, Seema; Mahajan, Hitesh; Paul, Satya; Clark, James. H.","Journal of Molecular Catalysis A: Chemical (2015), 40848-59","Novel heterogeneous catalyst systems based on Pd(0) nanoparticles onto amine functionalized silica-cellulose substrates [Pd(0)-EDA/SCs]: Synthesis, characterization and catalytic activity toward C-C and C-S coupling reactions in water under limiting basic conditions | Bhardwaj, Madhvi; Sahi, Seema; Mahajan, Hitesh; Paul, Satya; Clark, James. H. | Journal of Molecular Catalysis A: Chemical (2015), 40848-59","99-91-2, 100-39-0",57366-87-7,"62-56-6, 584-08-7",7440-05-3,7732-18-5,,,,palladium-silica-cellulose composite,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""99-91-2"", ""smiles"": ""CC(=O)c1ccc(Cl)cc1""}, {""index"": 2, ""cas_rn"": ""100-39-0"", ""smiles"": ""BrCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""57366-87-7"", ""yield_pct"": ""87"", ""smiles"": ""CC(=O)c1ccc(SCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""62-56-6""}, {""index"": 2, ""cas_rn"": ""584-08-7""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3"", ""amd"": ""palladium-silica-cellulose composite""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry, green chemistry-solvent, solid-supported catalyst, catalyst prepared and used, recyclable catalyst, alternative preparation shown, silica supported",
31-026-CAS-1155755,31-026-CAS-1155755,Reaction_20251105_2033 (1).rdf,Thioether formation,88,,,BrCCCc1ccccc1.CC(C)(C)[Si](C)(C)OCS,CC(C)(C)[Si](C)(C)OCSCCCc1ccccc1,BrCCCc1ccccc1.CC(C)(C)[Si](C)(C)OCS>>CC(C)(C)[Si](C)(C)OCSCCCc1ccccc1,[(tert-Butyldimethylsilyl)oxy]methanethiol and [(tert-butyldiphenylsilyl)oxy]methanethiol-nucleophilic protected H2S equivalents,"Dong, Shuai; Clive, Derrick L. J.; Gao, Jin-Ming","Tetrahedron Letters (2015), 56(49), 6857-6859","[(tert-Butyldimethylsilyl)oxy]methanethiol and [(tert-butyldiphenylsilyl)oxy]methanethiol-nucleophilic protected H2S equivalents | Dong, Shuai; Clive, Derrick L. J.; Gao, Jin-Ming | Tetrahedron Letters (2015), 56(49), 6857-6859","637-59-2, 1822381-93-0",1822381-94-1,7646-69-7,,68-12-2,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""637-59-2"", ""smiles"": ""BrCCCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1822381-93-0"", ""smiles"": ""CC(C)(C)[Si](C)(C)OCS""}]","[{""index"": 1, ""cas_rn"": ""1822381-94-1"", ""yield_pct"": ""88"", ""smiles"": ""CC(C)(C)[Si](C)(C)OCSCCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7646-69-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
