reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-085-CAS-18526277,31-085-CAS-18526277,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,16,,,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O,CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O>>CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,"Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles","Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi","Heterocycles (2017), 94(8), 1479-1505","Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles | Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi | Heterocycles (2017), 94(8), 1479-1505","120-72-9, 89201-18-3","1316302-66-5, 1883769-19-4",,,67-56-1,,,,,,,1,1,16,80,,,,,,"{""1"": 16, ""2"": 80}","[{""index"": 1, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 2, ""cas_rn"": ""89201-18-3"", ""smiles"": ""CC(=O)C(=CC(=O)c1ccccc1)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1316302-66-5"", ""yield_pct"": ""16"", ""smiles"": ""CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12""}, {""index"": 2, ""cas_rn"": ""1883769-19-4"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]","Michael addition, alternate reaction conditions also shown",
31-118-CAS-19809525,31-118-CAS-19809525,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,74,,,Cc1ccc(C(=O)C=O)cc1.Cc1ccc(C(=O)CC#N)cc1,Cc1ccc(/C(O)=C(/C(N)=O)c2c(-c3ccc(C)cc3)oc(-c3ccc(C)cc3)c2C#N)cc1,Cc1ccc(C(=O)C=O)cc1.Cc1ccc(C(=O)CC#N)cc1>>Cc1ccc(/C(O)=C(/C(N)=O)c2c(-c3ccc(C)cc3)oc(-c3ccc(C)cc3)c2C#N)cc1,One-Pot Tandem Approach to Functionalized 3-Hydroxy-2-furanyl-acrylamides,"Mupparapu, Nagaraju; Khan, Shahnawaz; Bandhoria, Pankaj; Athimoolam, Shunmuganarayanan; Ahmed, Qazi Naveed","ACS Omega (2018), 3(5), 5445-5452","One-Pot Tandem Approach to Functionalized 3-Hydroxy-2-furanyl-acrylamides | Mupparapu, Nagaraju; Khan, Shahnawaz; Bandhoria, Pankaj; Athimoolam, Shunmuganarayanan; Ahmed, Qazi Naveed | ACS Omega (2018), 3(5), 5445-5452","1075-47-4, 7391-28-8",2225117-09-7,"75-91-2, 121-44-8",,"108-88-3, 124-18-5",,,,,,,1,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""1075-47-4"", ""smiles"": ""Cc1ccc(C(=O)C=O)cc1""}, {""index"": 2, ""cas_rn"": ""7391-28-8"", ""smiles"": ""Cc1ccc(C(=O)CC#N)cc1""}]","[{""index"": 1, ""cas_rn"": ""2225117-09-7"", ""yield_pct"": ""74"", ""smiles"": ""Cc1ccc(/C(O)=C(/C(N)=O)c2c(-c3ccc(C)cc3)oc(-c3ccc(C)cc3)c2C#N)cc1""}]","[{""index"": 1, ""cas_rn"": ""75-91-2""}, {""index"": 2, ""cas_rn"": ""121-44-8""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""124-18-5""}]","stereoselective, Knoevenagel condensation followed by Michael addition, selective amidation, and Paal-Knorr cyclization",
31-118-CAS-22776942,31-118-CAS-22776942,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,97,,,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O,CC(=O)C(=C(C)O)c1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Br)cc1,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O>>CC(=O)C(=C(C)O)c1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Br)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-08-6,2376671-17-7,,121-44-8,"64-17-5, 7732-18-5",,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""2376671-08-6"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-17-7"", ""yield_pct"": ""97"", ""smiles"": ""CC(=O)C(=C(C)O)c1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization, optimization study, optimized on catalyst, solvent, time and temperature, gram scale used",
31-118-CAS-22776947,31-118-CAS-22776947,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,80,,,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Cl)cc1)C(C(C)=O)C(C)=O,CC(=O)C(=C(C)O)c1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Cl)cc1,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Cl)cc1)C(C(C)=O)C(C)=O>>CC(=O)C(=C(C)O)c1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Cl)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-11-1,2376671-22-4,,121-44-8,"64-17-5, 7732-18-5",,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2376671-11-1"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Cl)cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-22-4"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)C(=C(C)O)c1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Cl)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""121-44-8""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization",
31-159-CAS-22776951,31-159-CAS-22776951,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,93,,,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Br)cc1,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Br)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-08-6,2376671-26-8,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""2376671-08-6"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-26-8"", ""yield_pct"": ""93"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation, optimization study, optimized on catalyst, solvent, time and temperature, gram scale used",
31-159-CAS-22776952,31-159-CAS-22776952,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,80,,,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1cccs1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1cccs1,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1cccs1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1cccs1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-50-8,2376671-27-9,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2376671-50-8"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1cccs1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-27-9"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1cccs1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776953,31-159-CAS-22776953,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,80,,,CC(=O)C(=C(C)Nc1ccccc1)C(C(=O)c1ccc([N+](=O)[O-])cc1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccccc2)c1-c1ccc([N+](=O)[O-])cc1,CC(=O)C(=C(C)Nc1ccccc1)C(C(=O)c1ccc([N+](=O)[O-])cc1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccccc2)c1-c1ccc([N+](=O)[O-])cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-52-0,2376671-29-1,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2376671-52-0"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccccc1)C(C(=O)c1ccc([N+](=O)[O-])cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-29-1"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccccc2)c1-c1ccc([N+](=O)[O-])cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776954,31-159-CAS-22776954,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,88,,,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1cccc([N+](=O)[O-])c1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1cccc([N+](=O)[O-])c1,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1cccc([N+](=O)[O-])c1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1cccc([N+](=O)[O-])c1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-51-9,2376671-28-0,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""2376671-51-9"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1cccc([N+](=O)[O-])c1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-28-0"", ""yield_pct"": ""88"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1cccc([N+](=O)[O-])c1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776955,31-159-CAS-22776955,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,83,,,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc([N+](=O)[O-])cc1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc([N+](=O)[O-])cc1,CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc([N+](=O)[O-])cc1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc([N+](=O)[O-])cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-10-0,2376671-30-4,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""2376671-10-0"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(C)cc1)C(C(=O)c1ccc([N+](=O)[O-])cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-30-4"", ""yield_pct"": ""83"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(C)cc2)c1-c1ccc([N+](=O)[O-])cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776956,31-159-CAS-22776956,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,80,,,CC(=O)C(=C(C)Nc1ccc(Cl)cc1)C(C(=O)c1ccc(C)cc1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(Cl)cc2)c1-c1ccc(C)cc1,CC(=O)C(=C(C)Nc1ccc(Cl)cc1)C(C(=O)c1ccc(C)cc1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(Cl)cc2)c1-c1ccc(C)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-14-4,2376671-31-5,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2376671-14-4"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccc(Cl)cc1)C(C(=O)c1ccc(C)cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-31-5"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccc(Cl)cc2)c1-c1ccc(C)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776957,31-159-CAS-22776957,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,90,,,CC(=O)C(=C(C)NCc1ccccc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(Cc2ccccc2)c1-c1ccc(Br)cc1,CC(=O)C(=C(C)NCc1ccccc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(Cc2ccccc2)c1-c1ccc(Br)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-54-2,2376671-32-6,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""2376671-54-2"", ""smiles"": ""CC(=O)C(=C(C)NCc1ccccc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-32-6"", ""yield_pct"": ""90"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(Cc2ccccc2)c1-c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776958,31-159-CAS-22776958,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,88,,,COc1ccc(NC(C)=C(C(C)=O)C(C(=O)c2ccc(OC)cc2)C(C(C)=O)C(C)=O)cc1,COc1ccc(-c2c(CC(C)=O)c(C(C)=O)c(C)n2-c2ccc(OC)cc2)cc1,COc1ccc(NC(C)=C(C(C)=O)C(C(=O)c2ccc(OC)cc2)C(C(C)=O)C(C)=O)cc1>>COc1ccc(-c2c(CC(C)=O)c(C(C)=O)c(C)n2-c2ccc(OC)cc2)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-15-5,2376671-33-7,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""2376671-15-5"", ""smiles"": ""COc1ccc(NC(C)=C(C(C)=O)C(C(=O)c2ccc(OC)cc2)C(C(C)=O)C(C)=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""2376671-33-7"", ""yield_pct"": ""88"", ""smiles"": ""COc1ccc(-c2c(CC(C)=O)c(C(C)=O)c(C)n2-c2ccc(OC)cc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
31-159-CAS-22776959,31-159-CAS-22776959,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,85,,,CC(=O)C(=C(C)Nc1ccccc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O,CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccccc2)c1-c1ccc(Br)cc1,CC(=O)C(=C(C)Nc1ccccc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O>>CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccccc2)c1-c1ccc(Br)cc1,"A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent","Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh","Molecular Diversity (2020), 24(4), 1205-1222","A green method for the synthesis of pyrrole derivatives using arylglyoxals, 1,3-diketones and enaminoketones in water or water-ethanol mixture as solvent | Anary-Abbasinejada, Mohammad; Nezhad-Shshrokhabadi, Frershteh; Mohammadi, Marziyeh | Molecular Diversity (2020), 24(4), 1205-1222",2376671-12-2,2376671-34-8,,1310-73-2,"64-17-5, 7732-18-5",,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""2376671-12-2"", ""smiles"": ""CC(=O)C(=C(C)Nc1ccccc1)C(C(=O)c1ccc(Br)cc1)C(C(C)=O)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2376671-34-8"", ""yield_pct"": ""85"", ""smiles"": ""CC(=O)Cc1c(C(C)=O)c(C)n(-c2ccccc2)c1-c1ccc(Br)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1310-73-2""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","green chemistry-solvent, Paal-Knorr cyclization followed by deacetylation",
