canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status,transformation_class,signature_id,evidence_quality,transformation_confidence,stereochemical_changes,reaction_completeness_status,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,fragment_source_status,fragment_source_candidates,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
CC(C)(C)OC(=O)NCCC=O.Cc1nsc2nc(C(N)C(C)C)n(Cc3ccc(F)cc3)c(=O)c12>>Cc1nsc2nc(C(NCCCNC(=O)OC(C)(C)C)C(C)C)n(Cc3ccc(F)cc3)c(=O)c12,R¹–CH=O + R²–NH₂ → R¹–CH₂–NH–R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:a44e930076106ae17442a16a1a354edbbe9520a12e2f90fa1159730492eca91f,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,missing_yield; multistage_conditions_not_structured,,Ar–X [aryl halide] (d=7); 2× HetAr–N [heteroaryl nitrogen] (d=2/5); HetAr–S [heteroaryl sulfur] (d=4); NCO₂R [carbamate] (d=2),"carbonyl partner: aldehyde; access open; carbonyl activation slightly poor | amine partner: primary N, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CN.Cc1[nH]c2ccccc2c1C=O>>CNCc1c(C)[nH]c2ccccc12,HeteroAr–CH=O + R–NH₂ → HeteroAr–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:6f0a06e4ff0f5f141f0f43bd18434eec8f8717de15a8c6add2ddceaaf01bb9bc,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,HetAr–NH [pyrrolic nitrogen] (d=2),"amine partner: primary N, localized, attached Alkyl: methyl; access open; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
COc1ccc2c(OCCCN3CCNCC3)c(-c3ccccc3)c(=O)oc2c1.O=Cc1ccc([N+](=O)[O-])cc1>>COc1ccc2c(OCCCN3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)c(-c3ccccc3)c(=O)oc2c1,Ar–CH=O + R¹R²–NH → Ar–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:5cb1ce2a00511f4a4326d412d995c6ccf5fbae1405d0557a938e9d33099467e2,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,HetAr–O [heteroaryl oxygen] (d=11); NO₂ [nitro] (d=4); R₃N [tertiary amine] (d=3); 2× R–O–R [ether] (d=7/13),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
CCCCCCCCCCCCN.CN(C)CCCn1cc(C=O)c2ccccc21>>CCCCCCCCCCCCNCc1cn(CCCN(C)C)c2ccccc12,HeteroAr–CH=O + R–NH₂ → HeteroAr–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:ea8658fffe1d832c449d40138002b08ea6390b9caeb90d4d9457015e027fd084,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,R₃N [tertiary amine] (d=6),"amine partner: primary N, localized, attached Alkyl: primary; access open; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
CC(C)(C)OC(=O)NC1CCNCC1.COc1ccccc1Oc1cccc(C=O)c1>>COc1ccccc1Oc1cccc(CN2CCC(N)CC2)c1.Cl,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.958333,"{""Cl"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,missing_yield; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
CN(C)CCN.CN1c2ccc(C=O)nc2N(C)c2cccnc21>>CN(C)CCNCc1ccc2c(n1)N(C)c1cccnc1N2C,HeteroAr–CH=O + R–NH₂ → HeteroAr–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:10b5b99f19f42c82f05dc8bb53a6c48384b9219455879372b9001e72579db1d4,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,2× HetAr–N [heteroaryl nitrogen] (d=1/6); 3× R₃N [tertiary amine] (d=2/3/4),"amine partner: primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor; potential catalyst coordination"
CCC(C)=O.C[C@H](N)[C@H](O)c1ccccc1>>CC[C@@H](C)N[C@@H](C)[C@H](O)c1ccccc1.Cl,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.9375,"{""Cl"":1}",,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
CCOC(=O)CCc1ccc(N)cc1F.CCOCCOc1cc(C)c(-c2cccc(C=O)c2)c(C)c1>>CCOCCOc1cc(C)c(-c2cccc(CNc3ccc(CCC(=O)OCC)c(F)c3)c2)c(C)c1,Ar¹–CH=O + Ar²–NH₂ → Ar¹–CH₂–NH–Ar²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:bfc50d8b5f8c3721b3e247acd888d32c8ee492439303585614fc2b09d8969c9d,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,,Ar–X [aryl halide] (d=2); CO₂R [ester] (d=6); 2× R–O–R [ether] (d=7/10),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
CC(C)C(=O)Nc1cccc(C2CCNCC2)c1.O=Cc1cccc(Oc2ccccc2)c1>>CC(C)C(=O)Nc1cccc(C2CCN(Cc3cccc(Oc4ccccc4)c3)CC2)c1,Ar–CH=O + R¹R²–NH → Ar–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:1c4106311b710c8992f06178946c2a31d55e6d4dca882f46da0cc911e9b983ab,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,CONR₂ [amide] (d=7); R–O–R [ether] (d=3),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](N)CO3)c2n1.O=Cc1cc2c(nn1)OCCO2>>COc1ccc2ccc(F)c(C[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(nn4)OCCO5)CO3)c2n1,HeteroAr–CH=O + R–NH₂ → HeteroAr–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:78bd20e016f0983409853a1bf087533a9791271c67cc977ba9132ba94c2c1c05,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=7); 3× HetAr–N [heteroaryl nitrogen] (d=1/2/8); R–OH [alcohol] (d=4); 4× R–O–R [ether] (d=2/3/4/10),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation electron poor; potential catalyst coordination | amine partner: primary N, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CC(C)(C)OC(=O)NC1CCNCC1.O=C/C1=C/CCCCCC1>>CC(C)(C)OC(=O)NC1CCN(C/C2=C/CCCCCC2)CC1,Alkenyl–CH=O + R¹R²–NH → Alkenyl–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:2e4ff2b55225519132122b28eafc3becf74ec752c1970d483b3ad8a10fecfcd8,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,NCO₂R [carbamate] (d=4),"carbonyl partner: aldehyde; access moderate; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
C[C@@H]1CCCCN1CCCN.O=Cc1ccc(C=O)cc1>>C[C@@H]1CCCCN1CCCNCc1ccc(CNCCCN2CCCC[C@H]2C)cc1,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,incomplete,0.633333,"{""C"":9,""N"":2}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,insufficient_reactant_multiplicity; multistage_conditions_not_structured; unaccounted_product_heavy_atoms,INSUFFICIENT_REACTANT_MULTIPLICITY; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
Fc1ccc(CN[C@@H]2CC[C@H](C(c3ccccc3)c3ccccc3)NC2)cc1.O=Cc1ccc(F)cc1>>Fc1ccc(CNC2CCC(C(c3ccccc3)c3ccccc3)N(Cc3ccc(F)cc3)C2)cc1,C=O + N–H → C–H + C–N; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,,generic_pattern,substitution,RS3:8ef47bbc04aa656aca8406e0be44763ccbf671077c47fbd4a5ee0d584e6bb548,global_atom_correspondence,0.8,atom: R→∅ (destroyed),verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,"P1 (R–CH=O): aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | P2 (R₁R₂–NH): secondary N, localized, attached Alkyl: primary, Alkyl: secondary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
C=O.CCOC(=O)C1CN(CC(C)C)CCN1>>CCOC(=O)C1CN(CC(C)C)CCN1C,H₂C=O + R¹R²–NH → H₃C–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:45cb6b8bed9a76264f07e591a2c263d53ec7f13af0286ba705cd4cdde4f9d712,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,missing_yield,,CO₂R [ester] (d=2); R₃N [tertiary amine] (d=3),"carbonyl partner: aldehyde; access open; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary, Alkyl: secondary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
CC(C)(C)OC(=O)NC1CCNCC1.O=Cc1ccc([N+](=O)[O-])cc1>>CC(C)(C)OC(=O)NC1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,Ar–CH=O + R¹R²–NH → Ar–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:6442658c995b7213acdb1921724804872910d49c379b241b168bb4153e8bf791,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,NCO₂R [carbamate] (d=4); NO₂ [nitro] (d=4),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
COc1ccc(C=O)cc1OC.Nc1ccc2nc3n(c(=O)c2c1)CCCCC3>>COc1ccc(CNc2ccc3nc4n(c(=O)c3c2)CCCCC4)cc1OC,Ar–CH=O + HeteroAr–NH₂ → Ar–CH₂–NH–HeteroAr; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:e7fd7ea50ccc03c3ded83c5cb2cce366673f1f4a38c5fd783b6bb206835cf928,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,HetAr–N [heteroaryl nitrogen] (d=4); 2× R–O–R [ether] (d=3/4),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
CC(C)(C)OC(=O)N1CCCC(=O)C1.CCOC(=O)CN>>CCOC(=O)CNC1CCCN(C(=O)OC(C)(C)C)C1,R¹–C(R²)=O + R³–NH₂ → R¹–CH(R²)–NH–R³; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:e9696578ffd4af7251447489dc09bee309512f276a689640de0f04043a56d8fc,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂R [ester] (d=1); NCO₂R [carbamate] (d=1),"amine partner: primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: ketone; access moderate; carbonyl activation slightly poor"
CC(C)(C)OC(=O)NCCC=O.Cc1nsc2nc(C(N)C(C)C)n(Cc3cccc(F)c3)c(=O)c12>>Cc1nsc2nc(C(NCCCNC(=O)OC(C)(C)C)C(C)C)n(Cc3cccc(F)c3)c(=O)c12,R¹–CH=O + R²–NH₂ → R¹–CH₂–NH–R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:8f0a70d67907c79bb10098a0582f54614763b6048c46a82b4615b5be957b8c30,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,missing_yield; multistage_conditions_not_structured,,Ar–X [aryl halide] (d=6); 2× HetAr–N [heteroaryl nitrogen] (d=2/5); HetAr–S [heteroaryl sulfur] (d=4); NCO₂R [carbamate] (d=2),"carbonyl partner: aldehyde; access open; carbonyl activation slightly poor | amine partner: primary N, localized, attached Alkyl: secondary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination"
CCOC(=O)c1ccc(C=O)cc1.CCOC(=O)c1ccc(CN)cc1>>CCOC(=O)c1ccc(CNCc2ccc(C(=O)OCC)cc2)cc1,Ar–CH=O + R–NH₂ → Ar–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:a78b9e9c48e226fe8f145dfd1535d061f97bfe12712e11d7f88058830223c274,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,2× CO₂R [ester] (d=4/5),"amine partner: primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
COc1ccccc1C=O.NCCc1ccc([N+](=O)[O-])cc1>>COc1ccccc1CNCCc1ccc([N+](=O)[O-])cc1.Cl,Ar–CH=O + R–NH₂ → Ar–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,,exact_product_reconstruction,0.0,,incomplete,0.954545,"{""Cl"":1}",,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,missing_yield; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
CC(C)(C)OC(=O)N1CC(=O)C1.COC(=O)C(c1ccccc1)N1C(=S)COc2ccc(N)cc21>>COC(=O)C(c1ccccc1)N1C(=S)COc2ccc(NC3CN(C(=O)OC(C)(C)C)C3)cc21,R¹–C(R²)=O + Ar–NH₂ → R¹–CH(R²)–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:ca0ddd41343daec9a6e6b4bac925f0335022524b0c2629b6ff62112f2f63c7f1,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂R [ester] (d=5); NCO₂R [carbamate] (d=1); R₃N [tertiary amine] (d=3); R–O–R [ether] (d=4),"carbonyl partner: ketone; access hindered; carbonyl activation slightly poor; ring strain | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
C=O.O=C(O)C(F)(F)F.O=C1CSC(=O)N1[C@@H]1CCNC[C@H]1F>>CN1CC[C@@H](N2C(=O)CSC2=O)[C@H](F)C1,H₂C=O + R¹R²–NH → H₃C–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:fecd69f426b933d57a8d61c6c904bb3a3aeb212d65d9c98d1c701b47c969b74a,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂H [carboxylic acid]; CO–N–CO [imide] (d=4),"amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde; access open; carbonyl activation slightly poor"
Nc1cccc(Br)c1.O=Cc1cccc(OC(F)(F)C(F)F)c1>>FC(F)C(F)(F)Oc1cccc(CNc2cccc(Br)c2)c1,Ar¹–CH=O + Ar²–NH₂ → Ar¹–CH₂–NH–Ar²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:d64676246a535d08690c6fe7409b9be64d4ed1f8cd4b5e7cc16fa27018373b21,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,Ar–X [aryl halide] (d=2); R–O–R [ether] (d=3),"amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
NCc1ccccc1.O=CCOCc1ccccc1>>c1ccc(CNCCOCc2ccccc2)cc1,R¹–CH=O + R²–NH₂ → R¹–CH₂–NH–R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:af6a405fe7867505ad990d249c300fc7a13d0534f0f708fca9c8d6da27699300,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,R–O–R [ether] (d=1),"amine partner: primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde; access open; carbonyl activation slightly poor"
C=O.CC(C)(C)OC(=O)N1CCc2ccoc2C1>>CN1CCc2ccoc2C1,,Reductive_amination,,product_contradicted_candidates,,,reactant_grammar_only,0.0,,unresolved,,,,,,,,,,review,resolved_complete,unassigned_multistage,review_only,missing_verified_reaction_signature; multistage_conditions_not_structured; reaction_completeness_unresolved,REACTION_COMPLETENESS_UNRESOLVED,,
CSc1ncc(C=O)c(N[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)n1.NCc1ccccc1>>CSc1ncc(CNCc2ccccc2)c(N[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)n1,HeteroAr–CH=O + R–NH₂ → HeteroAr–CH₂–NH–R; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:25af295363c8e70a047ec43fb92ab3146086ab52d018b419b2179f1c31b01c41,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× HetAr–N [heteroaryl nitrogen] (d=2); NCO₂R [carbamate] (d=5); R₂NH [secondary amine] (d=2),"amine partner: primary N, localized, attached Alkyl: primary; access moderate; lone-pair availability high; primary N-H2; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor; potential catalyst coordination"
COC(=O)CC(O)CN.Cl.O=C1CCN(Cc2ccccc2)CC1>>O=C1CC(O)CN1C1CCN(Cc2ccccc2)CC1,C=O + C–O + 2 × N–H → C–H + 2 × C–N; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss,Reductive_amination,,observed_edits,generic_graph_transformation,RS3:71846f141703d7cc3da85a77e39391cf7c53582a245d529083b074a06c0d7a8f,global_atom_correspondence,0.8,,verified,1.0,,,,,,,,,review,resolved_complete,unassigned_multistage,eligible,insufficient_edit_evidence; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; PRODUCT_CONTRADICTED_GRAMMAR_CANDIDATES,,P1 (R₂C=O): ketone; access moderate; carbonyl activation balanced; potential catalyst coordination | P2 (R–C(O)OR + R–NH₂): ester or acid; access moderate; carbonyl activation balanced
COc1cccc(C=O)c1.O=C(NC1CCNCC1)C(O)(c1ccccc1)C1CCCC1>>COc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)c1,Ar–CH=O + R¹R²–NH → Ar–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:91664897f64b670bf4ce647e2762179e0623d8a2dc313c07cd9126bb7a794e24,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,CONR₂ [amide] (d=4); R–OH [alcohol] (d=6); R–O–R [ether] (d=3),"carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
CC(C)(C)OC(=O)N1CCC(=O)CC1.Nc1ccc2c(c1)N1CC(=O)NN=C1CO2>>CC(C)(C)OC(=O)N1CCC(Nc2ccc3c(c2)N2CC(=O)NN=C2CO3)CC1,R¹–C(R²)=O + Ar–NH₂ → R¹–CH(R²)–NH–Ar; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:1edd448c06d6762bf0a3cd24a02e41d1a54496e97b63b6763633169eadfcd4fe,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,C=N [imine] (d=4); CONR₂ [amide] (d=5); NCO₂R [carbamate] (d=2); R₃N [tertiary amine] (d=3); R–O–R [ether] (d=4),"carbonyl partner: ketone; access moderate; carbonyl activation slightly poor | amine partner: primary N, aryl delocalized; access moderate; lone-pair availability medium; primary N-H2; lone pair aryl delocalized/medium; potential catalyst coordination"
COc1cc(C=O)cc2c1OC(C)C(=O)N2.Cc1cc(C(=O)NC2CC2)ccc1N1CCNCC1>>COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,Ar–CH=O + R¹R²–NH → Ar–CH₂–NR¹R²; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:4be1651a2b919fc03a837d6c6cc71cd2c4699f9b47c5c28a48a255d824813054,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,,2× CONR₂ [amide] (d=3/8); R₃N [tertiary amine] (d=3); 2× R–O–R [ether] (d=3/4),"amine partner: secondary N, localized, attached Alkyl: primary; access hindered; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination | carbonyl partner: aldehyde, aryl conjugated; access moderate; carbonyl activation slightly poor"
CC(C)c1ccc(NC(=O)CC2NCC(C)(C)OC2=O)cc1.CCC=O>>CCCN1CC(C)(C)OC(=O)C1CC(=O)Nc1ccc(C(C)C)cc1,R¹–CH=O + R²R³–NH → R¹–CH₂–NR²R³; edits: C=O bond cleavage; C–N bond formation; H gain at C; N–H loss,Reductive_amination,reductive_amination,family_overlay,carbonyl_c_n_reductive_coupling,RS3:f1ac738456a9953c3fc23f23dad78ca0e30b339b4e875fc75650ecfa5b78ed77,exact_product_reconstruction,1.0,,verified,1.0,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,,CO₂R [ester] (d=2); CONR₂ [amide] (d=3),"carbonyl partner: aldehyde; access open; carbonyl activation slightly poor | amine partner: secondary N, localized, attached Alkyl: primary, Alkyl: secondary; access severe; lone-pair availability high; secondary N-H; lone pair amine like/high; potential catalyst coordination"
